关键词,用户名,发布时间,来自,博文,转发数,评论数,收藏数,页面网址
封闭管理,漯河生活,"
                        今天21:11
                        ",微博 weibo.com,"
                    【郾城区发布疫情防控紧急提醒：全区居民非必要不离漯】为持续做好我区疫情防控工作，切实降低疫情输入和传播风险，郾城区新冠疫情防控指挥部提醒：全区居民非必要不离漯、不跨县区流动；各类非生活必须的营业场所和单位一律暂停营业；学校严格执行封闭管理。#漯河抗疫日记# O郾城区发布疫情防控提醒 ​                ",6,1,116,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=7
封闭管理,红尘A一墨,"
                        今天21:11
                        ",小米6X 拍人更美,"
                    封闭管理第十四天。第一次这么多时间做自己最喜欢的事。感恩伟大的祖国，感谢每一个为疫情防控默默付出的工作人员，是因为有你们负重前行，才换来这一刻的岁月静好！ ​                ",0, 评论,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=7
封闭管理,江水_累,"
                        今天21:11
                        ",微博国际版,"
                    太糟糕了，不知道突然封闭管理，zf有没有应急送菜措施，现在wx上狂传抢菜的视频。 ​                ",0,9,1,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=7
封闭管理,海街虾壳,"
                        今天21:10
                        ",HUAWEI Mate 20 X,#上海不仅是上海人民自己的上海#最后一句，希望上海发布刚发的分批封闭管理是有效果，的，不要再让人感到失望了！我这个上海人想过正常的生活，想出去看看外面的世界，想买正常的菜价！希望尽快结束！ ​                ,0, 评论,1,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=7
封闭管理,乐呵呵的朱小猪,"
                        今天21:10
                        ",OPPO Reno,"
                    公司分ab班，在家呆了9天，包都收拾好了准备明天可以去公司上班了，还管饭。结果说浦东要封闭管理5天，看了日历，又要在家呆10了上海加油吧！拜托了！ ​                ",0, 评论,2,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=8
封闭管理,噜___噜,"
                        今天21:09
                        ",微博国际版,"
                    新闻里说明天又要开始封闭管理四天，刚洗完澡，就冲出去买菜，可惜来晚一步了，诶。。。 ​                ",0,2,1,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=8
封闭管理,京城林三爷,"
                        今天21:09
                        ",林三爷的iPhone XS Max,#上海疫情# 果然，被骂了几天之后，上海防控政策调整了。全员核酸+全员封闭管理，以黄浦江为界限，划江而封。浦东最先开始，之前的核酸不算数了，从3月28号也就是明天起，开展新一轮全员核酸，浦东先从28号封到4月1号。然后浦西开始全员核酸，封到5号。全员核酸全域封控。封控区内，暂停公交地铁出租车 ​  展开c,1, 评论,2,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=8
封闭管理,爱包的杰包子,"
                        今天21:09
                        ",HUAWEI P30 Pro,"
                    两年前疫情封闭管理的时候 靠抒情云公演续命两年后还是一样 ​                ",0, 评论,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=8
封闭管理,搞笑幽默的宝宝,今天 21:08 转赞人数超过90,微博视频号,"
                    小区封闭式管理，“社牛症”小朋友想吃肯德基，与门卫叔叔对话逗笑网友#超能新星汇##春日欢乐创作营# L搞笑幽默的宝宝的微博视频 ​                ",4, 评论,89,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=8
封闭管理,寿县发布,"
                        今天21:07
                        ",微博视频号,"
                    自3月27日起，淮南市停止一切非必要流动、活动！#安徽淮南# #小区封闭管理# #防疫必胜# via@淮南日报社 L寿县发布的微博视频 ​                ",2,1,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=8
封闭管理,每天都是小小的一步,"
                        今天21:07
                        ",荣耀V40 前所未感,#上海疫情##闵行疫情##上海市新冠肺炎疫情防控新闻发布会##上海全市开展新一轮核酸筛查# 核酸不要紧，我们肯定全力配合。但是，能不能把核酸时秩序控控好？核酸间距控控好？核酸检测率达到100％别有漏网之鱼？同时，封闭管理期间能不能把涉及民生的基本面配置好？这消息一出，明天是不是又买不到菜了？ ​  展开c,0, 评论,2,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=8
封闭管理,teataster,"
                        今天21:05
                        ",HUAWEI P30,"
                    直播课1:30~4:30pm，尽管累瘫，还是跟刘同学包了饺子，鲅鱼猪肉鸡蛋韭菜四种馅料，边吃边赞叹。博洋小区封闭管理，博洋说刚刚蹭中门刘阿姨一盘饺子，对门小伙伴送来四个蛋挞。一层三家，都是二十年的老邻居，难得这份情谊。 ​​​                ",0,4,7,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=8
封闭管理,烟火年华MJ,"
                        今天21:04
                        ",小米11,"
                    感谢男朋友带着疫情被封闭管理的孩子云逛街+逛超市+看街道上的人来人往希望疫情快快结束，早点见到你! ​                ",0, 评论,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=8
封闭管理,安徽商报,今天 21:03 转赞人数超过20,HarmonyOS设备,"
                    【全面强化疫情防控！#淮南市实施小区封闭管理#】据@淮南发布 面对当前我市及周边严峻复杂的疫情防控形势以及奥密克戎病毒隐匿性强、传染性强的特点，为快速阻断疫情传播，尽快实现社会面清零，尽早恢复正常社会生产生活秩序，最大程度保障人民群众生命安全和身体健康。经研究，决定自3月27日起，全市 ​  展开c",9,5,24,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=8
封闭管理,山东日照花时涧餐厅·花时涧客栈,今天 21:03 转赞人数超过10,麦芒 9 5G,"
                    号外号外号外！上海疯成了！以黄浦江为界，浦东浦西分别分时段！！！小区封闭管理！企业封闭生产！体制内人员就地转化为志愿者！公共交通停运！​上海加油！​全国各地不用再怕上海外溢了！#西安疫情##南京疫情##天津疫情##成都疫情##青岛疫情# ​                ",2,11,22,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=8
封闭管理,山思·,"
                        今天21:02
                        ",iPhone客户端,"
                    不是在封闭管理就是在隔离的路上 这破疫情再不结束我真的会疯🙉 ​                ",0,4,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=8
封闭管理,装满柚子味星星的白帆啊,"
                        今天21:02
                        ",荣耀V20 4800万3D相机,#打工日记# 上班五个星期了，在公司只干了两个星期，然后因为疫情就全市封闭管理了，但这三个星期我在家可真是一天班也没少上啊，不仅没少上周末还在干活最大感受：努力考编制，我去当甲方，乙方可真得累死累活到头来进度为0 ​                ,0,1,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=8
封闭管理,看看新闻KNEWS,"
                        今天21:01
                        ",微博视频号,"
                    【睡在党群服务中心的面点师：需要我们的时候能出点力】文诚是松江一家食品工厂的面包师，在疫情冲击下，工厂实施全封闭管理，他住到了食品园区专门为员工准备的临时场所中。虽然条件比不上家里，但他觉得能正常上班非常满意。文诚只是上海后勤保障人员的一个缩影，他们为了保障城市的食品供应，坚守岗 ​  展开c",4,1,7,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=8
封闭管理,长春新闻,"
                        今天21:00
                        ",微博视频号,"
                    【万科翡翠滨江物业：强化防控措施 筑牢疫情防线】根据防疫要求，万科翡翠滨江小区实施了封闭管理，特殊时期，物业公司的56名员工吃住在小区，24小时在岗，为居民筑起了一道安全的屏障。 L长春新闻的微博视频 ​                ",0, 评论,1,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=8
封闭管理,Qing,"
                        今天20:59
                        ",微博视频号,#为何多地快递物流出现延缓# 【暖心！#疫情之下运送希望的快递小哥#】自吉林长春疫情暴发以来，全市小区实行封闭管理，防疫物资和居民急需的生活用品很大程度上要靠快递配送。特殊时期，快递员们运送的不仅是普通的货物，更是温暖与希望。快递员陈学纲说：“疫情期间，辛苦不算什么，把客户最需要 ​  展开c,1, 评论,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=8
封闭管理,猛犸新闻,今天 20:57 转赞人数超过40,微博视频号,"
                    【疫情封控期间#男子用手机遥控平衡车给妈妈送饭#】3月24日，辽宁营口。孙先生的爱人做了点菜，想给孙先生的妈妈送过去，因为疫情两边的小区都封闭管理，中间隔了一条马路，之前送东西要麻烦工作人员，这次孙先生就想着家里有平衡车，可以用平衡车试试，随后就通过手机遥控平衡车成功送到了对面 ​  展开c",0,1,53,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=8
封闭管理,吃瓜群众逆风翻盘,"
                        今天20:57
                        ",HUAWEI Mate 20 Pro,"#专家回应上海为何不能封城#
没什么 昨天专家说#上海不仅是上海人民自己的上海#，#上海承载全国乃至全球重要功能#
今天上海官方又发布封闭管理.坐等相关热搜
O 3月28日5时起 ，我市第一批，浦东、浦南及毗邻区域（包括浦东新区全区，奉贤区全区，金山区全区，崇明区全区，闵行区浦锦街道、浦江镇 ​ 展开c",1,5,5,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=8
封闭管理,央视频,今天 20:56 转赞人数超过300,微博视频号,"
                    【暖心！#疫情之下运送希望的快递小哥#】自吉林长春疫情暴发以来，全市小区实行封闭管理，防疫物资和居民急需的生活用品很大程度上要靠快递配送。特殊时期，快递员们运送的不仅是普通的货物，更是温暖与希望。快递员陈学纲说：“疫情期间，辛苦不算什么，把客户最需要的东西顺利送到，就是最欣慰的 ​  展开c",19,99,358,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=8
封闭管理,_野智涂山,"
                        今天20:55
                        ",奎奎的iPad Pro,"
                    Hi这里是阿允 因为一些原因到高考需要全封闭管理 没有手机没有任何通讯设备 我没有跑路！！希望列表的姐妹不要单删我！！如果不行来找我互一下💔我们六月份再见👋 ​                ",0,7,1,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=8
封闭管理,荆楚公子,今天 20:54 转赞人数超过100,新版微博 weibo.com,"#上海新增45例确诊2631例无症状#【面对奥密克戎：上海选择精准防控，深圳选择封城，谁才是防疫榜样？】深圳封城为了疫情封城一周，上海依然选择精准防控，不封城但是对小区进行封闭式管理。作为全国最为重要的两个城市都在尝试如何去面对奥密克戎的传播，两座城市都有不同的尝试。

上海的精准防控看似 ​ 展开c",9,77,221,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=9
封闭管理,有一颗星星掉下来了,"
                        今天20:54
                        ",iPhone客户端,"
                    真的如果本地没感染病例+几轮核酸（maybe2、3轮）而且严格管控进出城的情况下就不用继续封小区继续做核酸了吧那些“志愿者”也很辛苦我们在家憋着也很无奈0病例，明天一大早第五轮核酸继续封闭管理干嘛呢国家资源 政府资金不算钱吗 ​                ",0, 评论,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=9
封闭管理,重庆时间Live,今天 20:53 转赞人数超过100,重庆超话,#重庆一高校学子操场开起演唱会#重庆 目前，由于高校实行封闭管理，学校学生为了缓解压力，在学校操场开起了演唱会，引人驻足观看并合唱。有网友回忆“多么让人挂念的操场、音乐、晚风和青春”“想跟博主一个学校”#我要上同城精选# 2重庆 L重庆时间Live的微博视频 ​                ,11,26,122,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=9
封闭管理,葡萄璟怡宝贝,"
                        今天20:52
                        ",iQOO U3 性能小金刚,#昆明疫情#请问昆明安宁大学城什么时候解封，只封闭管理大学生，不封闭管初中生是吧 ​                ,0, 评论,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=9
封闭管理,乌龙玛奇朵不加糖波霸料多,"
                        今天20:52
                        ",OPPO Find X3,"
                    突然接到小区半封闭管理通知，邻居能不能争点气管好自己啊，都外溢多少个地方了，不封闭可以，请每天全员核酸，及时管控行吗？昨天自测，今天直接不测了，还开放堂食，苏州都不让堂食还要全员核酸的，到底是为什么要摆烂啊？让不让我老公回家啊，月初出差，这都一个月了回不来，无语死了，真的无语死了 ​  展开c",0,2,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=9
封闭管理,L狼浪郎,"
                        今天20:49
                        ",HUAWEI Mate 30 5G,#大理大学封闭管理##合肥日报欠江西人一个道歉词条被封杀# 疫情之下，任何魑魅魍魉都在冒头 ​                ,0, 评论,10,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=9
封闭管理,续续续杯,"
                        今天20:48
                        ",iPhone 11,"
                    封城是不可能封的，这叫分批封闭管理懂伐 ​                ",0, 评论,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=9
封闭管理,湖南校园君,"
                        今天20:47
                        ",,#湖南工业大学#发布《错峰上课和就餐的紧急通知》被学生吐槽，这事儿你怎么看？#湖南高校严格封闭管理# ​                ,0,8,21,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=9
封闭管理,CLCC小老虎豪车,今天 20:45 转赞人数超过20,微博视频号,#上海全市抗原检测超1400万人##上海新增45例确诊2631例无症状##今天上海人都在晒这样东西# 网友反应:现在我们周边状况（上海闵行梅陇镇）： 1、小区全域封闭管理，只进不出； 2、快递收不到，寄不出去； 3、每天做核酸； 4、小区通告是2+2+2……的无限循环； 5、绿色蔬菜全线涨价； 6、外卖叫不到； 7 ​  展开c,6,5,24,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=9
封闭管理,苏格兰对外百货,"
                        今天20:45
                        ",iPhone客户端,#上海全市抗原检测超1400万人#我不敢妄自揣度说上海这一波究竟是在超前全球试验性的探索 还是别的什么但是2周以前如果真的可以下定决心全程封闭管理强制全员核酸 会不会现在就结束了？闹得个民生经济疫情舆论哪个都没好的结果算什么啊？普通人的生活完全被打乱 干嘛呢这？ ​                ,0,8,7,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=9
封闭管理,ZgrapeZ,"
                        今天20:45
                        ",nova6 自拍大不一样,"
                    今天一天增加了15例 我们这里虽然离凤台很远 但是晚上这里人心惶惶的 不少人说东西卖光了药店都说好多人来买药 机床厂后勤处放了台大喇叭一直在喊疫情防控 明天早上要封闭管理+全员核酸检测 ​                ",0, 评论,1,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=9
封闭管理,Francise_光,今天 20:45 转赞人数超过10,微博视频号,#上海疫情# @警民直通车-上海 @上海发布 上海市北翟路2000弄金色西郊城，从18号封闭管理到今天，自前天开始居委会金主任私自开白条允许许多居民以莫须有的理由可以自由进出小区，这样的话封闭管理不是形同虚设嘛？目前小区门口已有很多居民聚集，很容易发生安全事件！希望市里给予关注！@春卷 @熊小默 ​  展开c,11,9,7,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=9
封闭管理,卢曼慢1992,"
                        今天20:44
                        ",微博视频号,#沈阳全市小区封闭管理# 今天沈阳停工的第四天了，三环西边还没有确诊病例的活动轨迹。开发区还算是歌舞升平啊。小区可以自由出入，路上也有私家车，生鲜超市里人还很多呢。就是风有点大，冷。今天晚上通知，沈阳要加强管控，明天市区先做集中检测，开发区要后天开始核酸检测报告 L卢曼慢1992的微博视频 ​                ,0, 评论,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=9
封闭管理,自由吧小海星,"
                        今天20:43
                        ",iPhone客户端,#上海明日起进行全市新一轮核酸筛查工作##上海疫情# 这是分批封闭管理手段 2上海·田林 ​                ,1,2,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=9
封闭管理,随安与之,今天 20:42 转赞人数超过300,nova7你在焦点在,"
                    关于我们学校封校的这件事，我想说的只是我们并不是在乎疫情一直封校这个问题，而是我们希望我们提出的问题学校可以解决而不是用资本去压。身为大学生，我们知道疫情下封校是一个很好的避免人员流动扩散疫情的好方法，我们一直在说的形式封校只是针对于现实中大理大学并没有严格按照封校标准，出现准 ​  展开c",20,7,371,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=9
封闭管理,龚凯杰,今天 20:42 转赞人数超过100,,#上海疫情# 局部地区封闭管理，这种模式有一个好处，外面没有封禁的朋友，抢着给我送生活必须用品！！（等我解封了，再给朋友们送还回去！） ​                ,3,50,224,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=9
封闭管理,合肥交通广播,"
                        今天20:41
                        ",,"
                    【#淮南所有学校暂停线下教学# ！小区封闭管理！】面对当前我市及周边严峻复杂的疫情防控形势以及奥密克戎病毒隐匿性强、传染性强的特点，为快速阻断疫情传播，尽快实现社会面清零，尽早恢复正常社会生产生活秩序，最大程度保障人民群众生命安全和身体健康。经研究，决定自3月27日起，全市范围内停止一 ​  展开c",0, 评论,1,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=9
封闭管理,钌百景标记物,"
                        今天20:41
                        ",小米11,"
                    小区喇叭播报解封了，结果明天浦东全区封闭管理暂停交通，继续家里蹲。 ​                ",0, 评论,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=9
封闭管理,沈阳生活指北,"
                        今天20:40
                        ",iPhone 12 Pro Max,"#保护自己 保卫城市# 【重要！沈阳最新的封控区小区名单！】最近因为疫情需要，有很多小区被封闭管理，但是到底沈阳有多少个封控区，一直没有更新资料，就在刚刚，这份详细的名单来了，快来看看👇👇👇

一、封控区
管理措施要求：封控区实行“区域封闭、足不出户、服务上门”，居住人员赋予黄码 ​ 展开c",2,1,3,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=9
封闭管理,悦mican,"
                        03月26日 01:00
                        ",Hi nova 9 Pro,#合肥各高校实行封闭管理#心理问题你们就不顾了吗，学校鸟大点地，六个人天天在宿舍大眼瞪小眼，吃喝睡上课全在5平米的地方，领导们你去试试会不会抑郁。 ​                ,0,1,19,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=10
封闭管理,春城晚报,"
                        03月26日 00:59
                        ",iPhone XS Max,"
                    【刚刚！昆明盘龙区发布公告：解封！】昆明市盘龙区人民政府，关于昆明市盘龙区联盟街道万宏国际区域和金辰街道云波社区波罗小区解除封闭管理的公告。（昆明盘龙发布） ​                ",7,8,32,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=10
封闭管理,小孟不吃糖果果,"
                        03月26日 00:53
                        ",nova7你在焦点在,#教育部反对高校一刀切封闭管理# 如果当人民的意愿被丑化成有损学校形象的外套，到底谁才是装在套子里的人，无知，愚昧，人性的丑陋以及被形式主义所抽空的灵魂，你还记不记得二十岁出头的样子与闯荡世界的勇气，你终究是被淹没在了权利与官僚的沼泽中，销声匿迹……#疫情防控##封校状态下的大学生# ​                ,0, 评论,5,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=10
封闭管理,牛头病毒,"
                        03月26日 00:36
                        ",iPhone客户端,"
                    学校准封闭管理的契机，才发现学校里面有这么多好看的花，每天跟着赏花识花 ​                ",0,12,11,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=10
封闭管理,滚蛋吧痘,"
                        03月26日 00:33
                        ",,#宁波高校防疫在行动##宁波各高校封闭式管理#你没事吧？你没事吧？你没事吧？ ​                ,0,8,32,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=10
封闭管理,重庆时间Live,"
                        03月26日 00:24
                        ",重庆超话,#重庆一高校学子操场开起演唱会#重庆 目前，由于高校实行封闭管理，学校学生为了缓解压力，在学校操场开起了演唱会，引人驻足观看并合唱。有网友回忆“多么让人挂念的操场、音乐、晚风和青春”“想跟博主一个学校”#我要上同城精选# 2重庆 L重庆时间Live的微博视频 ​                ,11,26,122,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=10
封闭管理,躺在被窝看琪琪,"
                        03月26日 00:01
                        ",HUAWEI P30,#长春买菜#救救我们把，11号2点30分突然发通知说全市封城，3点所有交通都停了，没有任何准备时间上班人员只能走回家。12号通知每家2天派一人可以采购生活物资，20号12点通知全市超市闭店，封闭管理，结果超市11点40分已经停业，根本没办法买菜，屯的菜都是之前采购物资的菜，只够3-4天，之后21号开始每 ​  展开c,43,300,1276,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=10
封闭管理,全接触热榜,"
                        03月25日 23:37
                        ",微博视频号,#昆明疫情#今天晚上12点王旗营附近的小区万福里，解除封闭管理 L全接触热榜的微博视频 ​                ,0,2,2,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=10
封闭管理,河北新闻广播,"
                        03月25日 23:06
                        ",OPPO Reno6 Pro+ 5G,"#唐山疫情最新动态# 【最新！#唐山开平区关于进一步加强封控管理#的通告】根据省、市统一安排部署，以及《关于开平区全域实施严格封控管理的通告》要求，为切实保障广大居民群众生命健康安全，有效切断病毒传播途径，现就加强我区封控管理通告如下：
一、所有村居一律实行封闭管理。按照“里不出、外不 ​ 展开c",0,1,3,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=10
封闭管理,shmily_夜微凉,"
                        03月25日 23:00
                        ",HUAWEI P30,"
                    在浦江镇被封了9天测了好多次核酸终于解封了，又上了两天班终于可以回爸妈这（黄浦区），结果这边也要封了，我太难了，走到哪封到哪 从地铁出来都不敢呼吸，还有人不戴口罩？#上海疫情##封闭管理# 2上海 ​                ",0,3,2,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=10
封闭管理,EpiphanyJK-,"
                        03月25日 22:50
                        ",Android,"
                    妈的 本来不怎么生气的。感觉小区有密接有阳性，封闭管理是理所当然的，是必然应当的。但是因为最后一次核酸时间的无理由推迟因为居委会的一次破例允许的居民的外出机会导致了小区在封闭了20几天之后确诊病例不减反增对此小区没有任何回应，唯一的举措是在当下这个将近半夜的时刻修筑铁门试问 这样 ​  展开c",0,11,1,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=10
封闭管理,郑漂儿说说,"
                        03月25日 21:50
                        ",vivo Y30活力版,#河南高校封闭期间这些举措暖心了#南龙湖这边冷冷清清的，据说各大高校实行封闭管理了，有啥暖心的举措也不得而知。看了好多学生的帖子，不公平的事儿太多，一刀切，也是心塞。想想不容易！走上社会就知道了，更不容易！各行各业都在死熬硬挺！ 2郑州 ​                ,0, 评论,8,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=10
封闭管理,DJ小短,"
                        03月25日 21:30
                        ",微博视频号,"
                    封闭管理一周后，上周末小区顺利解封，回到工作岗位，《音乐早餐》和《音乐万花筒》早、晚高峰两档直播节目之间，还去给同事送了点吃的、喝的，希望一切都快点好起来，不要错过这个春天啊…… #好景常在寻春季# #我的春日纪实# LDJ小短的微博视频 ​                ",1,31,38,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=10
封闭管理,哗众取宠的小透明,"
                        03月25日 21:26
                        ",iPhone客户端,#上海疫情# 小区从6号封闭到现在快20天了，远远超过14天，却突然出现确证病例。如果封闭管理不能带来健康，不知道为啥要配合封闭管理。我不李姐，求知道的朋友解惑。 2上海·梅陇三村 ​                ,12,52,150,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=10
封闭管理,湖南校园君,"
                        03月25日 21:24
                        ",,#湖南倡议高校学生非必要不出校# 夏智伦强调：全力以赴 严防死守 坚决确保高校师生健康、校园平安…#湖南高校严格封闭管理# O夏智伦强调：全力以赴 严防死守 坚决确保高校师生健康、校园平安… ​                ,2,57,579,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=10
封闭管理,NankaiMarkus,"
                        03月25日 21:22
                        ",荣耀20,"
                    开学以来，学校封闭管理，最近不允许点外卖，今天开始不允许去实验室，几乎过上了与世隔离的生活。实际上，学校1公里外有鲁能城大型商场、3公里外有天津市最繁华的商业街和大型综合商场群，这一切貌似都与我们无关……#天津疫情# 2天津·南开大学 ​                ",0,12,26,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=10
封闭管理,偶滴乖是李躺赢耶,"
                        03月25日 20:18
                        ",华为畅享10 Plus,#教育部要求高校切忌一刀切封闭管理##云南大学不允许学生校外住宿#云破生实习到现在都出不去，教学课程安排和一些计划完全打乱，服从防疫安排，但是请不要一刀切，教职工出去是有正经事，我们学生出去难道没有正经事吗，如果如老爷们所说，我们出去就是到处跑乱玩，我们何必来贵校呢，何必交着 ​  展开c,4,1,91,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=10
封闭管理,余鱼鱼x,"
                        03月25日 20:04
                        ",iPhone客户端,#安徽大学生的封校生活#所以就大学生有毒是吧就只封大学是吧学校教职工居民楼进进出出？他们就不会被感染吗？只有大学生容易被感染吗？那我们真的好脆弱啊封闭管理只封学生，黄码在寝室隔离，同寝绿码正常上课呵呵 ​                ,2,2,44,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=10
封闭管理,一吃冒菜就犯困,"
                        03月25日 19:47
                        ",iPhone,"
                    小区封闭管理的第5⃣️天又是做三餐的一天 2上海 ​                ",0,13,6,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=10
封闭管理,Ga的私有信封,今天 20:16 转赞人数超过20,iPhone客户端,#教育部反对高校一刀切封闭管理##珠海多所高校封校管理现状##珠三角多所高校现状# 把学生逼成这样就好了吗？珠海 吃人 ​                ,0, 评论,28,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=11
封闭管理,Ruby小甜椒,"
                        今天20:16
                        ",iPhone客户端,"
                    小区封闭管理多了闲暇的时间，研究美甲💅的热情还是很高，虽然不完美但是有在慢慢进步～ ​                ",0, 评论,0,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=11
封闭管理,邱星淇嘟嘟,"
                        今天20:15
                        ",iPhone客户端,#封闭管理的大学生# 真的会谢 2大连·大连财经学院 ​                ,0, 评论,2,https://s.weibo.com/weibo?q=%E5%B0%81%E9%97%AD%E7%AE%A1%E7%90%86&page=11
